_id,comment,label,comment_word
2816,"<span class=""url-icon""><img alt=[微风] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_weifeng-6dce9bef03.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[微风] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_weifeng-6dce9bef03.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞啊] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_zana-dd20c7bed2.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞啊] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_zana-dd20c7bed2.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞啊] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_zana-dd20c7bed2.png"" style=""width:1em; height:1em;"" /></span>老师早上好！",1,"[['微风', 'n'], ['微风', 'n'], ['赞', 'v'], ['赞', 'v'], ['赞', 'v'], ['老师', 'n'], ['早上', 'TIME'], ['好', 'v']]"
2819,"<span class=""url-icon""><img alt=[微风] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_weifeng-6dce9bef03.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞啊] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_zana-dd20c7bed2.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞啊] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_zana-dd20c7bed2.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[微风] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_weifeng-6dce9bef03.png"" style=""width:1em; height:1em;"" /></span>",1,"[['微风', 'n'], ['赞', 'v'], ['赞', 'v'], ['微风', 'n']]"
2833,"胡主任保护好自己<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span>",1,"[['胡主任', 'PER'], ['保护好', 'v'], ['自己', 'r'], ['赞', 'nt']]"
2839,真尼玛扯淡！明明还是有人可以进去看比赛！还说什么疫情！,0,"[['真尼玛', 'PER'], ['扯淡', 'n'], ['明明', 'd'], ['还是', 'v'], ['有人', 'r'], ['可以', 'v'], ['进去', 'v'], ['看', 'v'], ['比赛', 'n'], ['还', 'd'], ['说', 'v'], ['什么', 'r'], ['疫情', 'n']]"
2868,"说难养是指后期营养品贵，不管的话正常养个5年没问题，从小吃软骨素的话一般不会发病<span class=""url-icon""><img alt=[爱你] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_aini-09d5f3f870.png"" style=""width:1em; height:1em;"" /></span>",0,"[['说', 'v'], ['难', 'ad'], ['养', 'v'], ['是', 'v'], ['指', 'v'], ['后期', 't'], ['营养品', 'n'], ['贵', 'n'], ['不管', 'v'], ['话', 'n'], ['正常', 'ad'], ['养', 'v'], ['年', 'TIME'], ['没问题', 'v'], ['小吃软骨素', 'nz'], ['话', 'n'], ['一般', 'ad'], ['不会', 'v'], ['发病', 'v'], ['爱', 'v'], ['你', 'r']]"
2870,"蓝猫，看着是半折耳的，要注意软骨病发作，日常可以给它吃鲨鱼软骨素预防，软骨病是终身的，发作起来很难受的，每只折耳猫都是折翼天使，需要格外爱护它<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>",0,"[['蓝猫', 'PER'], ['看着', 'v'], ['是', 'v'], ['半折耳', 'nz'], ['要', 'v'], ['注意', 'v'], ['软骨', 'n'], ['病', 'n'], ['发作', 'v'], ['日常', 'd'], ['可以', 'v'], ['它', 'r'], ['吃', 'v'], ['鲨鱼软骨素', 'nz'], ['预防', 'v'], ['软骨病', 'nz'], ['是', 'v'], ['终身', 'n'], ['发作起来', 'v'], ['很', 'd'], ['难受', 'a'], ['每', 'r'], ['折耳猫', 'nz'], ['都是', 'v'], ['折翼天使', 'nz'], ['需要', 'v'], ['格外', 'd'], ['爱护', 'v'], ['它', 'r'], ['心', 'n'], ['心', 'n'], ['心', 'n']]"
2908,真的很心疼  太惨了 郑州人民请坚持住 哎,0,"[['真', 'a'], ['很', 'd'], ['心疼', 'v'], ['太', 'd'], ['惨', 'a'], ['郑州', 'LOC'], ['人民', 'n'], ['请', 'v'], ['坚持', 'v'], ['住', 'v']]"
2923,"<span class=""url-icon""><img alt=[中国赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[中国赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[中国赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[中国赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[中国赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>",1,"[['中国', 'LOC'], ['赞', 'nz'], ['中国', 'LOC'], ['赞', 'nz'], ['中国', 'LOC'], ['赞', 'nz'], ['中国', 'LOC'], ['赞', 'nz'], ['中国', 'LOC'], ['赞', 'nz'], ['心', 'n'], ['心', 'n'], ['心', 'n'], ['心', 'n']]"
2927,国外躺平国内有点被动啊，今年秋天欧美不会封锁了吧，病毒这个因子太难判断了。。我,0,"[['国外', 's'], ['躺平', 'v'], ['国内', 's'], ['有点', 'd'], ['被动', 'a'], ['今年', 'TIME'], ['秋天', 'TIME'], ['欧美', 'LOC'], ['不会', 'v'], ['封锁', 'v'], ['了吧病毒', 'nz'], ['这个', 'r'], ['因子', 'n'], ['太难', 'ad'], ['判断', 'v'], ['我', 'r']]"
2933,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%88%90%E9%83%BD%E7%96%BE%E6%8E%A7%E7%BB%99%E5%B8%82%E6%B0%91%E7%9A%84%E6%8A%97%E7%96%AB%E5%8A%A0%E6%B2%B9%E4%BF%A1%23&extparam=%23%E6%88%90%E9%83%BD%E7%96%BE%E6%8E%A7%E7%BB%99%E5%B8%82%E6%B0%91%E7%9A%84%E6%8A%97%E7%96%AB%E5%8A%A0%E6%B2%B9%E4%BF%A1%23"" data-hide=""""><span class=""surl-text"">#成都疾控给市民的抗疫加油信#</span></a>有你，有我，这座城市，扛得住困难，创得了辉煌，也守得住烟火气！",1,"[['成都', 'LOC'], ['疾控', 'v'], ['市民', 'n'], ['抗疫', 'vn'], ['加油信', 'n'], ['有', 'v'], ['你', 'r'], ['有', 'v'], ['我', 'r'], ['这座城市', 'n'], ['扛', 'v'], ['得住', 'v'], ['困难', 'n'], ['创', 'v'], ['得', 'v'], ['辉煌', 'a'], ['也', 'd'], ['守', 'v'], ['住', 'v'], ['烟火', 'n'], ['气', 'v']]"
2935,确实厉害了，守住了,1,"[['确实', 'd'], ['厉害', 'a'], ['守住', 'v']]"
2945,文案不错嘛，一看就不是拿棉签的人写的。厉害了,1,"[['文案', 'n'], ['不错', 'a'], ['一看', 'v'], ['就', 'd'], ['不是', 'v'], ['拿', 'v'], ['棉签', 'n'], ['人', 'n'], ['写', 'v'], ['厉害', 'a']]"
2950,陈都灵好美！感谢邀请！,1,"[['陈都灵', 'PER'], ['好', 'a'], ['美', 'n'], ['感谢', 'v'], ['邀请', 'n']]"
3014,"难为了这一米八的大长腿<span class=""url-icon""><img alt=[哈哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png"" style=""width:1em; height:1em;"" /></span>",0,"[['难', 'ad'], ['这', 'r'], ['大', 'a'], ['长腿', 'n']]"
3036,恭喜【核心人物大女主姜雪宁】❄️  【演员白鹿】❤️�一己之力单扛剧情招商 【All❤️�kill 】❤️�个人数据轻松霸榜断层第1⃣️ 【冷档满广】❤️�空降爆开热度1⃣0⃣3⃣1⃣0⃣ 【历史最高】❤️�大女主剧�带飞全员热度 《宁安如梦》❤️�收官大吉特此感谢<a href='/n/白鹿my'>@白鹿my</a>,1,"[['恭喜', 'v'], ['核心', 'n'], ['人物', 'n'], ['大女主', 'n'], ['姜雪宁', 'PER'], ['演员', 'n'], ['白鹿', 'nr'], ['一己', 'v'], ['力', 'n'], ['单', 'd'], ['扛', 'v'], ['剧情', 'n'], ['招商', 'v'], ['个人', 'n'], ['数据', 'n'], ['轻松', 'ad'], ['霸', 'v'], ['榜', 'n'], ['断层', 'n'], ['冷档满广空降爆开热度', 'nz'], ['历史', 'n'], ['最高', 'a'], ['大女主剧带飞全员热度', 'nw'], ['宁安如梦', 'nw'], ['收官大吉特', 'nr'], ['此', 'r'], ['感谢', 'v'], ['白鹿', 'nt'], ['白鹿', 'n']]"
4596,宝宝的财神到超赞,1,"[['宝宝', 'n'], ['财神', 'n'], ['到', 'v'], ['超赞', 'an']]"
7945,要几年？ 看来病毒�真的危险，意难平啊,0,"[['要', 'v'], ['看来病毒', 'nz'], ['真', 'a'], ['危险', 'a'], ['意', 'n'], ['难', 'ad'], ['平', 'a']]"
8034,你们去保障国际航班领导没有要求全副武装吗？您们做到了吗?你们自我保护意识几乎为零，难道你们保障每一个国际航班都需要董事长跟着你们去吗？现在网上对南京机场骂声一片，而你们轻轻一句“管理问题”呵呵.........,0,"[['你们', 'r'], ['去', 'v'], ['保障', 'v'], ['国际', 'n'], ['航班', 'n'], ['领导', 'n'], ['没有', 'v'], ['要求', 'v'], ['全副武装', 'vn'], ['您们', 'r'], ['做到', 'v'], ['你们', 'r'], ['自我', 'r'], ['保护', 'vn'], ['意识', 'n'], ['几乎', 'd'], ['零', 'nr'], ['难道', 'd'], ['你们', 'r'], ['保障', 'v'], ['每一个', 'r'], ['国际航班', 'n'], ['都', 'd'], ['需要', 'v'], ['董事长', 'n'], ['跟着', 'v'], ['你们', 'r'], ['去', 'v'], ['现在', 'TIME'], ['网上', 's'], ['南京机场', 'LOC'], ['骂声', 'n'], ['而', 'c'], ['你们', 'r'], ['轻轻', 'd'], ['管理', 'vn'], ['问题', 'n']]"
8093,传染病医院高风险的地方，又是收治国外回来的感染者，实在是太难了,0,"[['传染病', 'n'], ['医院', 'n'], ['高风险', 'n'], ['地方', 'n'], ['又', 'd'], ['是', 'v'], ['收治', 'v'], ['国外', 's'], ['回来', 'v'], ['感染者', 'n'], ['实在', 'd'], ['是', 'v'], ['太难', 'a']]"
8099,难怪会免了那感控书记，也就是说郑州的不是从南京来的，是自身医院控制不力导致的。那孕妇是在医院感染的吗？,0,"[['难怪', 'd'], ['会', 'v'], ['免', 'v'], ['那', 'r'], ['感', 'n'], ['控', 'v'], ['书记', 'n'], ['也就是说', 'd'], ['郑州', 'LOC'], ['不是', 'v'], ['南京', 'LOC'], ['来', 'v'], ['是', 'v'], ['自身', 'r'], ['医院', 'n'], ['控制', 'v'], ['不力', 'd'], ['导致', 'v'], ['那', 'r'], ['孕妇', 'n'], ['是', 'v'], ['医院', 'n'], ['感染', 'v']]"
8112,和南京无关 院内感染 六院是传染病医院 定点收治国外感染人员的医院 就是医院内部没管理好 所以该撤职,0,"[['南京', 'LOC'], ['无关', 'v'], ['院内感染六院', 'nt'], ['是', 'v'], ['传染病', 'n'], ['医院', 'n'], ['定点', 'n'], ['收治', 'v'], ['国外', 's'], ['感染', 'v'], ['人员', 'n'], ['医院', 'n'], ['就是', 'v'], ['医院', 'n'], ['内部', 'f'], ['没', 'v'], ['管理', 'v'], ['好', 'a'], ['所以', 'c'], ['该', 'v'], ['撤职', 'v']]"
8121,求求别喷南京了，都互相鼓励下吧，父母在南京工作碰上疫情，我真的担心的睡不着觉…刷微博都是负面消息好难受啊,0,"[['求求', 'v'], ['别', 'd'], ['喷', 'v'], ['南京', 'LOC'], ['都', 'd'], ['互相', 'd'], ['鼓励', 'v'], ['下', 'f'], ['父母', 'n'], ['南京', 'LOC'], ['工作', 'v'], ['碰上', 'v'], ['疫情', 'n'], ['我', 'r'], ['真', 'a'], ['担心', 'v'], ['睡不着', 'v'], ['觉', 'nr'], ['刷', 'v'], ['微博', 'nz'], ['都是', 'v'], ['负面', 'a'], ['消息', 'n'], ['好难受', 'a']]"
8127,洪水绝对是一个很大的原因，为啥洪水之前没有，，洪水之后立马发现了？洪涝之后防大疫真是一个难题！！！,0,"[['洪水', 'n'], ['绝对', 'd'], ['是', 'v'], ['很大', 'a'], ['原因', 'n'], ['为啥', 'r'], ['洪水', 'n'], ['之前', 'f'], ['没有', 'v'], ['洪水', 'n'], ['之后', 'f'], ['立马', 'd'], ['发现', 'v'], ['洪涝', 'n'], ['之后', 'f'], ['防', 'v'], ['大', 'a'], ['疫真', 'n'], ['是', 'v'], ['难题', 'n']]"
8129,天哦，难怪卫健委主任都免了……郑州加油啊，一定会好的,0,"[['天哦', 'nr'], ['难怪', 'd'], ['卫健委', 'ORG'], ['主任', 'n'], ['都', 'd'], ['免', 'v'], ['郑州', 'LOC'], ['加油', 'v'], ['一定', 'd'], ['会好', 'a']]"
8131,昨天看到卫健委党委书记还有六院那个曾经在去年抗疫中做出贡献的党委书记被撤职，就知道情况必定不好。不是院内大范围感染不会撤医院领导的。唉。多灾多难的郑州。,0,"[['昨天', 'TIME'], ['看到', 'v'], ['卫健委', 'ORG'], ['党委书记', 'n'], ['还有', 'v'], ['六院', 'n'], ['那个', 'r'], ['曾经', 'd'], ['去年', 'TIME'], ['抗疫', 'vn'], ['中', 'f'], ['做出', 'v'], ['贡献', 'n'], ['党委书记', 'n'], ['被撤', 'v'], ['职', 'n'], ['就', 'd'], ['知道', 'v'], ['情况', 'n'], ['必定', 'd'], ['不好', 'a'], ['不是', 'v'], ['院内', 's'], ['大', 'a'], ['范围', 'n'], ['感染', 'v'], ['不会', 'v'], ['撤', 'v'], ['医院', 'n'], ['领导', 'n'], ['多灾多难', 'a'], ['郑州', 'LOC']]"
8134,郑州本地人说两句，六院是传染病医院，但是在繁华街道，人口人来人往车流量非常大，我感觉真的应该把传染病医院往郊区搬一下，这件事情也不是说埋怨谁，但是真的不要再发生了，目前二七区各个小区都在连夜做核酸，包括行动不便的老人和儿童，真的很难,0,"[['郑州', 'LOC'], ['本地人', 'n'], ['说', 'v'], ['六院', 'nt'], ['是', 'v'], ['传染病', 'n'], ['医院', 'n'], ['但是', 'c'], ['繁华街道', 'LOC'], ['人口', 'n'], ['人来人往', 'v'], ['车', 'n'], ['流量', 'n'], ['非常', 'd'], ['大', 'n'], ['我', 'r'], ['感觉', 'v'], ['真', 'a'], ['应该', 'v'], ['传染病', 'n'], ['医院', 'n'], ['郊区', 'LOC'], ['搬', 'v'], ['这', 'r'], ['事情', 'n'], ['也', 'd'], ['不是', 'v'], ['说', 'v'], ['埋怨', 'v'], ['谁', 'r'], ['但是', 'c'], ['真', 'a'], ['不要', 'v'], ['再', 'd'], ['发生', 'v'], ['目前', 't'], ['二七区', 'LOC'], ['各', 'r'], ['小区', 'n'], ['都', 'd'], ['在', 'd'], ['连夜', 'd'], ['做', 'v'], ['核酸', 'nz'], ['包括', 'v'], ['行动', 'vn'], ['不便', 'a'], ['老人', 'n'], ['和', 'c'], ['儿童', 'n'], ['真', 'a'], ['很难', 'a']]"
8141,"反应迅速<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span>",1,"[['反应', 'v'], ['迅速', 'ad'], ['赞', 'nt']]"
8142,"史上保洁最惨的一年<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>",0,"[['史', 'n'], ['上', 'f'], ['保洁', 'v'], ['最惨', 'a'], ['一年', 'TIME'], ['心', 'n'], ['心', 'n']]"
8147,"郑州好难<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>",0,"[['郑州', 'LOC'], ['好', 'd'], ['难', 'a'], ['允', 'v'], ['悲', 'an']]"
8160,郑州能就事论事！积极解决问题，全员核酸检测，加油！一定行！,1,"[['郑州', 'LOC'], ['能就事论', 'v'], ['事', 'n'], ['积极', 'ad'], ['解决', 'v'], ['问题', 'n'], ['全员', 'n'], ['核酸', 'n'], ['检测', 'v'], ['加油', 'nz'], ['一定', 'd'], ['行', 'v']]"
8161,第一例是孕妇没打疫苗，去六院感染上的，根源还是六院流出来的，撤职也正常就是失职,0,"[['是', 'v'], ['孕妇', 'n'], ['没', 'v'], ['打', 'v'], ['疫苗', 'n'], ['去', 'v'], ['六院', 'nt'], ['感染', 'v'], ['上', 'f'], ['根源', 'PER'], ['还是', 'c'], ['六院', 'n'], ['流', 'v'], ['出来', 'v'], ['撤职', 'v'], ['也', 'd'], ['正常', 'ad'], ['就是', 'v'], ['失职', 'vn']]"
8165,河南太惨了，发水加疫情。。。,0,"[['河南', 'LOC'], ['太', 'd'], ['惨', 'a'], ['发水', 'n'], ['加', 'v'], ['疫情', 'n']]"
8167,"人世间最珍贵的，莫过于真诚的友情，深切的怀念，像幽香的小花，开在深谷。<span class=""url-icon""><img alt=[吃惊] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_chijing-59b444adb6.png"" style=""width:1em; height:1em;"" /></span>",1,"[['人世间', 'n'], ['最珍贵', 'a'], ['莫过于', 'v'], ['真诚', 'a'], ['友情', 'n'], ['深切', 'a'], ['怀念', 'v'], ['像', 'v'], ['幽香', 'n'], ['小花', 'n'], ['开', 'v'], ['深谷', 'n'], ['吃惊', 'a']]"
8175,院感，难怪医院负责人被免职……郑州加油,0,"[['院感难怪医院', 'nt'], ['负责人', 'n'], ['被免职', 'v'], ['郑州', 'LOC'], ['加油', 'v']]"
8177,"必须严查<span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span>郑州加油太难啦",0,"[['必须', 'd'], ['严查', 'v'], ['泪', 'n'], ['泪', 'n'], ['郑州', 'LOC'], ['加油', 'v'], ['太难', 'a']]"
8181,�//<a href='/n/剁手bot'>@剁手bot</a>:郑州太难了，刚抗击完洪水，又来要抗击疫情，希望早点好起来�,0,"[['剁手', 'nt'], ['剁手', 'v'], ['郑州', 'LOC'], ['太难', 'a'], ['刚', 'd'], ['抗击', 'v'], ['完', 'v'], ['洪水', 'n'], ['又', 'd'], ['来', 'v'], ['要', 'v'], ['抗击', 'v'], ['疫情', 'n'], ['希望', 'v'], ['早点', 'n'], ['好', 'a'], ['起来', 'v']]"
8182,所以说能不能理解一下医院一人一陪护的规定，真的很烦那些偷偷溜进来的非登记家属！！！！能不能不要增加工作量！还要和我们医生护士吵架觉得医院冷冰冰没有人情味！现在是疫情期间！医院多一个人就是多一份危险！出了事情说难听点是危害社会好吧！没有核酸好绞尽脑汁溜进来,0,"[['所以', 'c'], ['说', 'c'], ['能不能', 'v'], ['理解', 'v'], ['医院', 'n'], ['一人', 'n'], ['一', 'd'], ['陪护', 'v'], ['规定', 'n'], ['真', 'a'], ['很', 'd'], ['烦', 'v'], ['那些', 'r'], ['偷偷', 'd'], ['溜', 'v'], ['进来', 'v'], ['非登记家属', 'nz'], ['能不能', 'v'], ['不要', 'v'], ['增加', 'v'], ['工作量', 'n'], ['还要', 'v'], ['我们', 'r'], ['医生', 'n'], ['护士', 'n'], ['吵架', 'v'], ['觉得', 'v'], ['医院', 'n'], ['冷冰冰', 'PER'], ['没有', 'v'], ['人情味', 'n'], ['现在', 'TIME'], ['是', 'v'], ['疫情', 'n'], ['期间', 'f'], ['医院', 'n'], ['多', 'a'], ['一个人', 'n'], ['就是', 'v'], ['危险', 'an'], ['出', 'v'], ['事情', 'n'], ['说', 'v'], ['难听点', 'n'], ['是', 'v'], ['危害', 'v'], ['社会', 'n'], ['好', 'a'], ['没有', 'v'], ['核酸', 'n'], ['好', 'd'], ['绞尽脑汁溜', 'v'], ['进来', 'v']]"
8187,院感事故，暴雨之下，太难了。,0,"[['院感', 'n'], ['事故', 'n'], ['暴雨', 'n'], ['下', 'f'], ['太难', 'a']]"
8213,领导还在积极的修花坛，没水没电的时候你在修花坛，堵车的时候你在修花坛，疫情来了，你还在修花坛，不累么……,1,"[['领导', 'n'], ['还在', 'd'], ['积极', 'a'], ['修', 'v'], ['花坛', 'n'], ['没', 'v'], ['水', 'n'], ['没', 'v'], ['电', 'n'], ['时候', 'n'], ['你', 'r'], ['修', 'v'], ['花坛', 'n'], ['堵车', 'v'], ['时候', 'n'], ['你', 'r'], ['修', 'v'], ['花坛', 'n'], ['疫情', 'n'], ['来', 'v'], ['你', 'r'], ['还在', 'd'], ['修', 'v'], ['花坛', 'n'], ['不累', 'a']]"
8216,郑州最近也挺难的 其实暴雨洪水又断电 这个医院书记肯定也不是故意失职,0,"[['郑州', 'LOC'], ['最近', 'TIME'], ['也', 'd'], ['挺', 'd'], ['难', 'a'], ['其实', 'd'], ['暴雨', 'n'], ['洪水', 'n'], ['又', 'd'], ['断电', 'v'], ['这个', 'r'], ['医院', 'n'], ['书记', 'n'], ['肯定', 'd'], ['也', 'd'], ['不是', 'v'], ['故意', 'd'], ['失职', 'v']]"
8217,如果查到是隐瞒不报，别说免职，枪毙都不为过，赞我上去，看结果是不是隐瞒不报,1,"[['如果', 'c'], ['查', 'v'], ['到', 'v'], ['是', 'v'], ['隐瞒', 'v'], ['不', 'd'], ['报', 'v'], ['别说', 'v'], ['免职', 'vn'], ['枪毙', 'v'], ['都', 'd'], ['不', 'd'], ['过', 'v'], ['赞', 'v'], ['我', 'r'], ['上去', 'v'], ['看', 'v'], ['结果', 'n'], ['是不是', 'v'], ['隐瞒', 'v'], ['不', 'd'], ['报', 'v']]"
8226,洪水后有瘟疫正常呀！毕竟这么多病毒细菌！政府办事效率已经非常高了！医院经历断水断电洪水也是有困难的！大家多理解下基层不要动不动就喷这些辛苦的保洁！拿着微不足道的工资！也不容易！以后吸取教训！加强培训！做好重大事件应急预案！去年那么严重大家都能解决！我相信政府的能力！相信郑州河南！,0,"[['洪水', 'n'], ['后', 'f'], ['有', 'v'], ['瘟疫', 'n'], ['正常', 'a'], ['毕竟', 'd'], ['这么多', 'a'], ['病毒', 'n'], ['细菌', 'n'], ['政府', 'n'], ['办事', 'vn'], ['效率', 'n'], ['已经', 'd'], ['非常', 'd'], ['高', 'a'], ['医院', 'ORG'], ['经历', 'n'], ['断水断电', 'vn'], ['洪水', 'n'], ['也是', 'v'], ['有', 'v'], ['困难', 'n'], ['大家', 'r'], ['多', 'ad'], ['理解', 'v'], ['下基层', 'v'], ['不要', 'v'], ['动不动', 'd'], ['就', 'd'], ['喷', 'v'], ['这些', 'r'], ['辛苦', 'a'], ['保洁', 'vn'], ['拿着', 'v'], ['微不足道', 'a'], ['工资', 'n'], ['也', 'd'], ['不容易', 'ad'], ['以后', 'f'], ['吸取', 'v'], ['教训', 'vn'], ['加强', 'v'], ['培训', 'vn'], ['做好', 'v'], ['重大', 'a'], ['事件', 'n'], ['应急', 'vn'], ['预案', 'n'], ['去年', 'TIME'], ['那么', 'r'], ['严重', 'a'], ['大家', 'r'], ['都', 'd'], ['能', 'v'], ['解决', 'v'], ['我', 'r'], ['相信', 'v'], ['政府', 'n'], ['能力', 'n'], ['相信', 'v'], ['郑州', 'LOC'], ['河南', 'LOC']]"
8239,"水患才过去，太难了<span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span>",0,"[['水患', 'n'], ['才', 'd'], ['过去', 'v'], ['太难', 'a'], ['泪', 'n']]"
8254,怪不得撤职那么快,0,"[['怪不得', 'd'], ['撤职', 'v'], ['那么', 'r'], ['快', 'a']]"
8269,源头在哪里 希望早日渡过难关,0,"[['源头', 'n'], ['哪里', 'r'], ['希望', 'v'], ['早日', 'd'], ['渡过', 'v'], ['难关', 'n']]"
8272,心好 烦、经历过洪灾、台风、现在又来疫情了！没消 停过、人活  着到底为了什么？太累了！平安顺遂怎么就这么难�……,0,"[['心好烦', 'nr'], ['经历', 'v'], ['洪灾', 'n'], ['台风', 'n'], ['现在', 'TIME'], ['又', 'd'], ['来', 'v'], ['疫情', 'n'], ['没', 'v'], ['消', 'v'], ['停', 'v'], ['人', 'n'], ['活', 'v'], ['到底', 'd'], ['什么', 'r'], ['太', 'd'], ['累', 'a'], ['平安顺遂', 'a'], ['怎么', 'r'], ['就', 'd'], ['这么难', 'a']]"
8273,应该和抗洪有关，就洪灾，必然无法做到很严密的防疫，郑州搞不好是此轮疫情最棘手的，那么多人流动参与救灾，流调也很难有太多数据支持。,0,"[['应该', 'v'], ['抗洪', 'vn'], ['有关', 'vn'], ['就', 'd'], ['洪灾', 'n'], ['必然', 'd'], ['无法', 'vd'], ['做到', 'v'], ['很', 'd'], ['严密', 'a'], ['防疫', 'vn'], ['郑州', 'LOC'], ['搞不好', 'v'], ['是', 'v'], ['此', 'r'], ['疫情', 'n'], ['最', 'd'], ['棘手', 'a'], ['那么多', 'a'], ['人', 'n'], ['流动', 'v'], ['参与', 'v'], ['救灾', 'vn'], ['流调', 'n'], ['也', 'd'], ['很难', 'ad'], ['有', 'v'], ['太多', 'a'], ['数据', 'n'], ['支持', 'v']]"
8274,我们河南郑州今年太难了，郑州加油，一切都会好起来的,0,"[['我们', 'r'], ['河南', 'LOC'], ['郑州', 'LOC'], ['今年', 'TIME'], ['太难', 'a'], ['郑州', 'LOC'], ['加油', 'v'], ['一切都会', 'v'], ['好', 'a'], ['起来', 'v']]"
